ID	Date	user_id	comments
1721	December 8, 2011 10:00AM	ateixeira	"mistresses are more expensive than that

On that I agree.

Heff got his kept women European cars.

Holly had a Porsche Cayenne, as you may have guessed.

Bridget has a Cayman S.

Kendra had an Escalade, I think. Ironically she got a Lexus IS with her own money after she left the mansion.

Crystal got a Bentley as a parting gift.

Twins Kristina and Karissa got a white Benz CLS.

Safe to conclude ALL mistresses get European cars gifted to them, none are Lexus, sorry!"
1722	December 8, 2011 10:10AM	andre1969	"Lemko - it's definitely a wifey car, mistresses are more expensive than that

I don't think that woman in the Lexus IS ad is the guy's mistress. I think it's the other way around...he's her kept man!"
1723	December 8, 2011 10:49AM	robr2	juice - why do you all that stuff?? Do you really watch the Girls Next Door?
1724	December 8, 2011 11:21AM	fintail	"Maybe a sweet talking salesperson saw they had a sucker. I mean, considering that bland aging thing as a gift could make one a ""mark""...

Is there a more boring entry premium car than an IS250?"
1725	December 8, 2011 11:24AM	fintail	"That's probably all the excitement she allows the poor sap. He's lucky he's not in a tan Corolla.

I want to see big wheel kid getting an ES, that one made me laugh. That was a couple years ago I think."
1726	December 8, 2011 11:26AM	fintail	"What are you doing with your free time? Shoot your TV, man :P

Yes, wifey gets the Lexus."
1727	December 8, 2011 11:34AM	roadburner	"What a fine spot. Why can't GM or other American brands come up with such touching and moving commercials.

You have to be either putting us on or trolling. The hand-wringing safety nanny vibe you emit when talking about cars being driven with enthusiasm is the tip off, I think."
1728	December 8, 2011 12:10PM	ateixeira	"Just a few quick Google searches to prove a point.

Is that show even on the air any more?"
1729	December 8, 2011 12:11PM	ateixeira	Keep on pretending...
1730	December 8, 2011 12:16PM	andre1969	"juice - why do you all that stuff?? Do you really watch the Girls Next Door?

I used to watch them religiously, until I got busted and they started closing the curtains at night! :P"
1731	December 8, 2011 12:46PM	ateixeira	"By the way, while we're on that subject, I have a movie recommendation:

http://www.imdb.com/title/tt0306734/

Interesting peek at the contrasts between French and American cultures. And of course, many quirky French cars.

Is that redundant? Quirky + French?"
1732	December 8, 2011 1:37PM	fintail	Pretending that what, the one who performs in virtually only one market, is some kind of beloved underdog that we should all embrace?
1733	December 8, 2011 2:25PM	ateixeira	"Mostly pretending you know everything based on observations of a few cars and their owners.

It was the same way with Hyundai and fleet cars."
1734	December 8, 2011 3:07PM	ab348	"That first one, ""To Each Their Own"", is one of the worst TV ads ever made."
1735	December 8, 2011 3:07PM	fintail	"Where there's smoke, there's fire. There are exceptions to every rule, but the rules remain. If you don't like the smoke, don't look at it :P

I am sure, somewhere, there is an adventurous independent sort who drives a slushbox IS or maybe even an ES. Might be in a parallel universe, but that's somewhere too.

Lots of rental fodder Hyunkias out there, no big deal. As many seem to be at least moderately equipped, perhaps they are using a different strategy than just dumping unwanted inventory."
1736	December 8, 2011 5:16PM	xrunner2	"I have a feeling that guy would've been happier with a Hummer than a Lexus.

Well, if you have a nice wife as depicted in the scene, you will LIKE and drive what she gave you. How many of you guys here are, not were, married?"
1737	December 8, 2011 5:21PM	xrunner2	"Europeans have mistresses. They invented the concept.

Oh yeah? What about Bill Clinton?"
1738	December 8, 2011 5:27PM	xrunner2	"All brands aim to have a low average age of buyer.

Could be with some stupid Mercedes commercials with chains, cars sliding sideways. But, what I continue to see in my area, a lot of seniors, super seniors are seen in Buicks, Cadillacs, Mercedes IN SPITE of their commercials trying to pitch the current ""IN"" thing."
1739	December 8, 2011 5:31PM	xrunner2	"The hand-wringing safety nanny vibe you emit when talking about cars being driven with enthusiasm is the tip off, I think.

What are you talking about? What is your point? Keep it related to Car Commercials."
1740	December 8, 2011 6:23PM	fintail	"Last time I saw a ""super senior"" in a new MB, he was in the middle lane of an interstate going about 45-50 as traffic passed on both sides. Not quite what anyone wants to put on TV...

Those ads are ""stupid"" yet sales are as healthy as ever while some traditional brands have died off. Hmmm"
1741	December 8, 2011 10:28PM	roadburner	"This is one of the print ads that turned me on to BMWs back in the early 1970s:



I thought a four door sedan that would cruise at 120 mph was just too cool. And I do know that a 1973 Bavaria will cruise for at least two hours at 100-120; I averaged that driving through Pennsylvania on my way home from my first BMW CCA Oktoberfest in 1984.

This early 2002 ad is also quite good(sorry I can't find a better image):



Another favorite was the BMW NA print ad for the 1988 M5; In it simply proclaimed:

BMW ANNOUNCES THE M5.
A NICE PRACTICAL 150-MPH FAMILY SEDAN.

That REALLY got the safety geeks at the IIHS in a lather... :P

My last selection isn't really an ad; it's one of the short films from BMW's The Hire series(I suggest skipping this one xrunner, as it may well cause your head to explode):

Star

Enjoy!"
1742	December 9, 2011 7:11AM	ateixeira	"I don't see (or feel, after driving both back to back, on two occasions) much difference between a base IS/auto and a similar C-class.

If anything, I expected more from the Benz, so it disappointed me more.

Way too much body roll, out of its league compared to BMW and Audi. The one saving grace was a linear, responsive throttle, and they just replaced that engine with a small turbo. Whoops.

Hyundai isn't dumping unwanted inventory, they have too little very-much-wanted inventory. Only Subaru has lower incentives and inventory than Hyundai. They *wish* they had more inventory to sell.

On that note, the Veloster/Accent/Rio engine just made Ward 10 Best list. Not bad given they usually go for 300+ hp engines."
1743	December 9, 2011 7:15AM	ateixeira	"Oh yeah? What about Bill Clinton?

Google searching ""Monica Lewinsky car""...

Another non-Lexus, not even Asian branded. 6 for 6 have been European or American SUV:

http://articles.latimes.com/1999/aug/02/local/me-61821

Monica Lewinsky, the former White House intern at the center of a presidential sex-and-perjury scandal, suffered minor injuries Sunday when her sport-utility vehicle tipped over just north of Ventura, according to the California Highway Patrol.

Lewinsky was traveling north on the Ventura Freeway at an unknown rate of speed when she lost control of her 1999 blue Ford Explorer about 1:10 p.m., said CHP dispatcher Bob Inman

Funny thing is I'd never heard of that story before now.

Safe to conclude kept women do not drive Lexuses.

Lexus is probably marketing to them to penetrate a segment that the Europeans and D3 SUVs have clearly dominated."
1744	December 9, 2011 7:19AM	ateixeira	"sales are as healthy as ever while some traditional brands have died off

Those Wall Street golden parachute recipients have to drive something!"
1745	December 9, 2011 7:59AM	fintail	"You expected a base C to be sporty? Did you really come from Neptune instead of Brazil? :shades:

But is anything really more dull than a base IS auto? I'd expect granny to drive a C, but the IS gets this marketing driven image of being high tech and cool and aggressive, and it is anything but.

I never said Hyunkia was dumping inventory. I said maybe their fleet strategy isn't about that - IMO it is about exposing people to the brands. A lot of mainstream buyers still won't give them a chance, and I know job one is to change that.

And about the golden parachutes, if you get one and all you buy is some boring normal C or E, the parachute wasn't big enough, or you are trying to stay under the radar for when the guillotines finally start falling :shades:"
1746	December 9, 2011 8:08AM	andre1969	"Well, if you have a nice wife as depicted in the scene, you will LIKE and drive what she gave you. How many of you guys here are, not were, married?

You might not be thinking of the same type of Hummer as I am..."
1747	December 9, 2011 8:20AM	ateixeira	"You expected a base C to be sporty?

I expected it to be close to the base BMW and Audi that were there for comparison.

It wasn't. The amount of body roll surprised me.

But is anything really more dull than a base IS auto?

A base C-class automatic ties it.

marketing driven image of being high tech and cool and aggressive

I don't get that from the elevator commercial."
