,username,location,text
2629,Subliminal73,,"Memphis gunman Ezekiel Kelly, who livestreamed shooting rampage, killed 4 people: police: I'm Curious When are the Leftist Dems Going to attack Legal Gun Owners Like w/ Most Gun Violence? or is this a #Crime issue caused by (D) Policies: #2A #PAsen #TN  https://t.co/9WCB8jQ325"
2630,Subliminal73,,#Crime #PAsen #PApol #Pennsylvania #Braddock #SWPA #NEPA #WilkesBarre #Pittsburgh #Philadelphia #Lansdale #Chester #UpperDarby #Lititz #York #Willow #Altoona #Pottsville #Nanticoke #Fentanyl #BidenBorderCrisis #Bidenflation #Women #Moms https://t.co/aE8IW7PaPO
2631,seanspicer,,"Radical Democrat  @JohnFetterman  Supports Abortion Up to Moment of Birth
@BreitbartNews #PASen 

https://t.co/NVXN0cFZAL"
2632,jackpandol,"Alexandria, VA",Democrats are on defense on crime: https://t.co/MIUdtihyFc #nvsen #pasen
2633,kathy2trips,TX Gulf Coast - MI Born/Raised,Republicans should be grateful Democrats passed over @ConorLambPA for Senate. He would have been tough to beat. #PAsen https://t.co/bc8xYNOVCr
2634,JGibsonDem,"Granite City, IL","Öz‘s promotion of hydroxychloroquine led to unnecessary COVID deaths that were preventable.  #PASen #VoteFetterman #StopOz 
https://t.co/PpTLbqhmkc"
2635,JGibsonDem,"Granite City, IL","In 2020, “Dr.” Mehmet Öz was one of the biggest evangelists for the discredited COVID cure in hydroxychloroquine, as he owned stock in Thermo Fisher Scientific and McKesson and also Sanofi.  #PASen #VoteFetterman #StopOz 
https://t.co/PpTLbqgOuE"
2636,Subliminal73,,"Biden's/ ATF raids Amish dairy farmer, seizes firearm stash in potential 'rogue gun retailer' bust: #Pennsylvania #PAsen #PApol #LancasterCounty #SWPA #Erie #Chester #Pittsburgh #Farmers #Ranchers #FFA https://t.co/PO6vS3BOIs"
2637,Subliminal73,,#Pennsylvania #BlueCollar  #MiddleClass #SmallBiz #PAsen #PApol #Parents https://t.co/IaVSpQjQf4
2638,EricMGarcia,"Washington, DC",McConnell just dropped a nuke on #PASen and @JohnFetterman https://t.co/Fqoobmc5MI
2639,MatthewFoldi,Maryland,"Between @TheOtherMandela in #WISEN wanting to release 50% of prisoners and @JohnFetterman in #PASEN wanting to release 33% of prisoners, Democrats are in a race to abolish prisons entirely it seems https://t.co/dyAlr322Ue"
2640,Subliminal73,,#Pennsylvania deserves better than the Biden/Fetterman War on U.S. #Energy &amp; High Paying Energy #Jobs: #Fracking #LNG #LNGexports #SWPA #Pittsburgh #Erie #Lansdale #Harrisburg #Darby #WestMifflin #WilkesBarre #PAsen #PApol #BlueCollar #MiddleClass #BidenGasHike #Bidenflation https://t.co/M1Hs5hr2B1
2641,Padma4Point0,Everywhere!,"@LisaMarieBoothe Prime examples of living off daddy. Couldn’t get jobs without him. Can’t forge their own identities. Still sucking at his teat. 

But sure. Just give them a pass you big blowhard. 

#goplogic #pa #pasen #politics https://t.co/1LuMz430PN"
2642,MatthewFoldi,Maryland,“He can barely put a sentence together. This is not a that people are particularly gleeful and happy to say.” @josh_hammer on card carrying socialist John Fetterman in #PASEN https://t.co/8qhbV8fMVW
2643,ncginny,outside the box,"When Fetterman returned to the public forum in Erie, the stroke went from “a bump in the road” to him saying, “I almost died,” leaving open the delicate question of what is the extent of his illness, with no one to date offering that answer. https://t.co/AWApo9XvID
#PAsen"
2644,AZVotes,"Scottsdale, AZ",Small government Republican Senate candidate Dr. Oz pushes government supervised physicals if you want healthcare. #PASEN https://t.co/4CgwPnLjhD
2645,patdennis,cringetown,"Mehmet Oz is a celebrity who moved to the PA to run to be a Senator, prefers New Jersey, and records his ads from his house there. #pasen https://t.co/jcL3dELtCN"
2646,PASenateWatch,Commonwealth of PA,"Will Oz's stocks &amp; ties to companies which had products he promoted matter to Pennsylvania voters?

#PASEN
#PASenate
https://t.co/G4mEsdA7m4"
2647,MatthewFoldi,Maryland,Narrator: almost every senate candidate has had a better summer than John Fetterman #pasen https://t.co/a6ClExCFWi
2648,PASenateWatch,Commonwealth of PA,"Fetterman will be in Chicago with Senator Duck Durbin this weekend for fundraisers per @Politico.

(I think they meant Dick Durbin)

https://t.co/wnN7sp9nQ3

#PASEN 
#PASenate https://t.co/Ax8RZuDMG1"
2649,sombrelyric,United States,"@abgutman Excellent point. 

Since he definitely does not have any deficits in his problem-solving, reasoning, critical thinking abilities, @JohnFetterman should debate @DrOz. 

#PASen"
2650,thefactualprep,"Boston, MA","if this is even up for discussion, then fetterman needs to drop out for his health. #PASen https://t.co/BSrGpt3dkQ"
2651,120WeirdAvenue,"PA, USA",What are auditory processing issues? Effects after a stroke can be helped with speech therapy. #PASen  https://t.co/TcQdDAzBe3
2652,BradOnMessage,Location: Brackish at best,"John Fetterman is refusing to debate in #PASen. Mandela Barnes on defense in #WISen for extreme positions he took to appease radicals in the Democratic base. Masto's behind. Warnock's ballot's stuck. How come we don't see #DCPress stories on Dem ""candidate quality""?"
2653,PASenateWatch,Commonwealth of PA,"""Four months after a bruising primary battle that was decided by fewer than 1,000 votes, Republican U.S. Senate candidate Dr. Mehmet Oz and former primary rival David McCormick shared a stage in Beaver County on Wednesday.""

#PASEN
#PASenate
https://t.co/9ZAagS04Ri"
2654,libertynation,"Washington, DC","Top #news on https://t.co/kPy2t7O8uM:

#Memphis Shooting Spree Leaves Four Dead, Multiple Injured

#UkraineCrisis: #Russia May Cut All Energy Exports to the West

#PASen: Fetterman Agrees to Debate #Oz

The Purge at #CNN – Bye Bye, Far-Left Partisans

https://t.co/kIrSctJE9H"
2655,AsteriskFairy,Wegner's,Alt text (add description) helps screen-readers describe images to visually impaired users. #TeamFetterman takes the few extra seconds to provide these descriptions on photos they post. This special consideration is why I support @JohnFetterman for #PASEN. 🖤💛 @giselefetterman https://t.co/sIrR7S1BQG
2656,Padma4Point0,Everywhere!,"@LisaMarieBoothe @FaulknerFocus There’s nothing wrong with living with your parents. How does that affect his ability to lead? 

But clearly you think it’s okay for a doctor to peddle so-called miracle cures and earn millions. #pa #pasen #politics #goplogic"
2657,SamuelRLau,,"Who wins the Pennsylvania Senate race could very well determine if Congress can protect abortion rights at the federal level, or if Mitch McConnell &amp; a GOP Senate can jam through a nationwide abortion ban. 

Vote Fetterman. #PASen https://t.co/nrDaYinxiV"
2658,ChrisGaldieri,New Hampshire,I wrote about the #PASen race between @JohnFetterman and @DrOz  and how the carpetbagger issue is playing out for the Made by History blog. #PAPolitics https://t.co/BjsZfKurv5
2659,PASenateWatch,Commonwealth of PA,"""Fetterman..said he will participate in a televised debate in mid to late Oct. The campaign gave no other details, including why he would agree to just 1 debate. Oz’s campaign immediately dubbed it a “secret debate,” w/no details on when or where.""
#PASEN
https://t.co/OopMsBSWc6"
2660,onepeacespoon,United States,@MollyJongFast #DrOz has been grifting for years &amp; now wants to grift at the federal level #PASen https://t.co/gzM1G9DRD1
2661,MatHelman,"Malden, MA",@IndivisiblePHL @grocerieswegner Mehmet Oz saying it is even more horrifyingly sociopathic than it sounds. #PASen #droz https://t.co/HjBfEDs8nZ
2662,Dsquared75,Arlington VA,#PASen Oz views health as just another profit center https://t.co/hUj0OCaybX
2663,Subliminal73,,#Pennsylvania needs a Senator like OZ; USA can't take the Biden/Fetterman Open #SouthWestBorder anymore it's time the #BidenBorderCrisis comes to an end. #Crime #Fentanyl - #PAsen #PApol #Parents #ParentsMatter https://t.co/vaL9vrjm4j
2664,Subliminal73,,#Pennsylvania #PAsen #PApolitics #SmallBiz #Farmers #Ranchers #FFA #PAsenate #PApol #Urban #Suburbs #Rural https://t.co/IWgVAG6xhM
2665,YossiGestetner,Your Twitter Feed,"Get this. The @DrOz campaign in #PASen kept pushing the @JohnFetterman health topic for 10 days (so much so that NBC's Mike Alan admitted yesterday that Oz was successful). Now, Fetterman agreed to debates after trying to avoid it. https://t.co/X94hGkj6cX"
2666,RussOnPolitics,"New York, NY/Cruise Ship","Makes sense for John Fetterman to stall as much as possible. It gives him more time to recover, thus improving his potential debate performance. And if he flops, it may not matter so much because by late October many early votes and mail-in votes will already be banked. #PASen https://t.co/NOZuJhsJsN"
2667,micahh64,,@LisaMarieBoothe @FaulknerFocus “My thoughts on the #PASen race on the @FaulknerFocus! ⬇️” https://t.co/3ntwWHM3Qf
2668,AureliusStoic1,"Pennsylvania, USA","On his show tonight, Tucker Carlson discussed John Fetterman. He detailed Fetterman's political record and his senate candidacy.

#PASen

https://t.co/KJZu4itlB9"
2669,JoelWeingart_,,@CautiousLefty What do you think is more likely to happen on Election Night. Oz winning #PASEN or Ryan winning #OHSEN? Think we agree on this one. So check first out Oz Twitter account then you can do the others
2670,Rob_Melrose,Planet Earth ,"@JohnFetterman did you see this?  Oz says poor people don't have ""right to health""  

#PASen Fetterman is the better man. https://t.co/bWBJbMtgBf"
2671,Dsquared75,Arlington VA,"#Hydroxycloroquine #PASen #pillpusher #Oz 
https://t.co/ombv3nQMmH"
2672,RepubliGAY,,This is Biden’s America #gasen #pasen #nvsen https://t.co/XXIUSP0jW6
2673,vannschaffner,Have skills will travel.NM/FL ,"#Tucker Carlson: John Fetterman is incapable of representing Pennsylvania in the Senate #PA #PASEN 

https://t.co/7RyK9tomyo"
2674,CATargetAlt,"The Cloud, CA","NEW FEC F24
SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNIO...
$162,675-&gt; #WISEN #PASEN #GASEN #PA08
https://t.co/THadcyC1oM https://t.co/D1LsidWhQf"
2675,Popeye__Doyle,,"Even Chris Cillizza has momentarily stopped being the second biggest Democrat hack in the world (behind Greg Sargent) to point out the obvious, namely, that #Fetterman's either lying about his health or is afraid to defend his record in a format where he'll be challenged.

#PASen https://t.co/ZG8FKiTODh"
2676,FlossObama,"Washington, DC. ","John Fetterman needs to come out and acknowledge in his debate against Oz that he has a temporary physical impairment, but that does not change his position on the issues, nor does it impinge on his integrity.

#PASen"
2677,Popeye__Doyle,,"#PASen 
#Fetterman https://t.co/OlTA0dlNrb"
2678,rpyers,"West Hollywood, CA","Another series of $500K buys from Our American Century hitting Dems. 

The cmte last reported &lt; $125K on hand at the end of July and has spent $5M in the last 48 hrs in #AZSen, #GASen, #NHSen, #WASen, #PASen, #NVSen, #WISen, #NCSen, #COSen, and #OHSen.

https://t.co/3wVGY8kiyf https://t.co/HgdaweaNHx"
2679,RangerJoe79,Missouri,.@DrOz needs to hammer this one home in ads. https://t.co/nEolfJZjPp #DemocratsAreDestroyingAmerica #PASen #tcot
2680,LiamMcKenna1991,"Philadelphia, PA","""Crawling back out of the abyss"" can't be a route to good health care.

Do I want to see the Phils crawl out of a decade-long playoff drought? Alright. 

Do I want to see someone have to crawl out of a healthcare system? Nah, we can do better. 

@JohnFetterman for #PASen https://t.co/PTZFTrBxKa"
2681,Patriot_Voices,,".@RickSantorum on @Newsmax urged conservatives in PA who support Doug Mastriano to also rally behind Mehmet Oz ""We need to look at what's in the best interest of the American public and what's in the best interest of our country"" #PennsylvaniaSenate #PASen 
#Newsmax https://t.co/smxfu8YDPj"
2682,CATargetAlt,"The Cloud, CA","NEW FEC F24
OUR AMERICAN CENTURY
$3,500,000-&gt; #WASEN #PASEN #NVSEN #WISEN #NCSEN #COSEN #OHSEN
https://t.co/hTtJnpoVYP https://t.co/B7tRxiaF2I"
2683,TexIana1,USA!,"It's a serious question: how did he get elected if he automatically runs down #Black men when he hears gunfire? #PASen Isn't that #FalseArrest ? 

""Ad targets #Fetterman for pulling gun on Black jogger https://t.co/Y7TyHJ6JdF"
2684,JoelWeingart_,,"Fox News Hosts recently taking the #PASen race as a personal project for them, just as they did with the #VAGov race. In the last week alone, #PASen race was brought up by Hosts Dana Perino, Bret Baier, Sean Hannity, and now Tucker Carlson https://t.co/CP7YD9kCUy"
2685,Stat4Real,"Washington, DC","Like Biden, Fetterman will be controlled by nefarious forces that will do much damage to our country. #Tucker #PASen"
2686,Stat4Real,"Washington, DC",Philadelphia is a corrupt shithole that Fetterman is banking on to put him over the top. #Tucker #PASen
2687,jdftgadsden,,"Dr. Oz is not a great candidate, but FFS if Pennsylvania sends Fetterman to the Senate it's the rancid icing on the shit cake our government has become. #PASen"
2688,Stat4Real,"Washington, DC","Fetterman never had a job. How are you going to create jobs for someone else? Shut up, Fetterman. You fraud. #Tucker #PASen"
2689,DCLongIslander,Youngkin Land 🔁 Long Island,"Omg Tucker is brutal tonight. 

“Your little hoodie, you’re wearing a costume…You’re an idiot who’s never held a job.” 😂😂😂😂😂 #PASen"
2690,Stat4Real,"Washington, DC","Instead of fighting for economic security, Fetterman is focused on abstract progressive nonsense that never improve people’s lives. #Tucker #PASen"
2691,Stat4Real,"Washington, DC",Fetterman is a demonstrable failure. #Tucker #PASen
2692,Stat4Real,"Washington, DC","John Fetterman, like all socialists, use government to enrich their pathetic little lives &amp; exploit the people they supposedly “fight for.” #Tucker #PASen"
2693,RyanSPowers,"MtP/Washington, DC",Friendly reminder that @JohnFetterman was scared to debate his opponents before his stroke as well. This isn’t a new thing. #PASen https://t.co/gTizg6dYmM
2694,ActivateVote,United States,"Dr. Oz thinks you ""don't have the right to health."" His Democratic opponent, @JohnFetterman, disagrees. In the #PASen election, we'll soon see what the voters of Pennsylvania think. https://t.co/FeMXVPvMH5"
2695,MonroePaDems,"Stroudsburg, PA",Preach!!!!! 💙🙌 @JohnFetterman #TeamFetterman 💯 #JohnFetterman 🖤💛#EveryCountyEveryVote #PASen #FettermanForPA #Fetterman2022 #FettermanForSenate #FettermanIsTheBetterman https://t.co/N2pvA1kYwZ
2696,TheUnOnion,,Nothing makes someone sound smart and articulate like calling someone else a clown and an idiot. #PASen @DonaldJTrumpJr https://t.co/BUsExV5dr9
2697,trippwhitbeck,A little off-center.,"""I might debate him one week before the election, after most people have voted early and/or by mail.""
- John Fetterman, #PAsen https://t.co/atxlXUCvVt"
2698,AureliusStoic1,"Pennsylvania, USA","Significant edge for the GOP in the state of Pennsylvania in this poll. 

As a resident of the state, I would say this sounds about right. The commonwealth does not seem happy with Biden and the Dem Congress at this time, overall.

#PAGov
#PASen 
#Midterms2022 https://t.co/ai5dObmjVO"
2699,mk77_williepete,"""♫... just a shot away.♫""","@hollyotterbein ""accommodations for his auditory processing problems""

So #HeartAttackShrek #JohnFetterman's still #BrainDamage'd, with no viable prospect for improvement before the Nov 8, 2022 #PAsen election, or for the six years it wishes to vegetate as the US Senator from #Pennsylvania?
🤔"
2700,AureliusStoic1,"Pennsylvania, USA","Fetterman's words and record is starting to catch up with him.

#PASen https://t.co/5ToDmwtXEb"
2701,JeanGui19820802,,"@DrOz NEW: @DrOz owns stock in companies that have been big backers of hydroxychloroquine, the very same drug that he's been promoting both before and since he launched his campaign for #PASen.
His nonprofit has been backed by a producer of hydroxychloroquine."
2702,thefactualprep,"Boston, MA",has john fetterman even worked an actual union job in his life? #PASen https://t.co/5QtnjXRVyq
2703,CRobertBuchanan,,"#JFC Why not make it pay-per-view and have poor people fight to the death for a chance to live?

This is the moral degeneracy that has fully polluted the GOP.

These people are anathema to the Christian ethics so many claim to uphold.

#PASen #PAPolitics https://t.co/cJf27TPCDq"
2704,CATargetAlt,"The Cloud, CA","NEW FEC F24
END CITIZENS UNITED
$45,664-&gt; #GASEN #AZSEN #CA45 #PASEN #WISEN #FLSEN #NVSEN #NHSEN #OHSEN
https://t.co/22hq8HCRtd https://t.co/r2mztn0jwm"
2705,DrDenaGrayson,Florida,"What kind of “doctor” doesn’t think that ALL people have a “right to health,” regardless of how rich they are?

#Pennsylvania and the rest of the US deserve much better than cruel @DrOz.

VOTE for the right for healthcare. VOTE for @JohnFetterman!💙🇺🇸

#VoteFetterman #PASen https://t.co/H3rIwX5ENx"
2706,DavidABergstein,,Dr. Oz has ties to hydroxychloroquine companies as he backs Covid treatment https://t.co/CT52quCEnB #PASEN
2707,MindfulMajority,"Denver, CO","MAGA EXTREMIST: Dr. Oz says uninsured ""DON'T HAVE THE RIGHT TO HEALTH"" #VoteBlueToSaveAmerica #PASen https://t.co/XuYowsl1ID"
2708,jackpandol,"Alexandria, VA","This argument was tenuous to begin with but lost all credibility when the Post-Gazette Ed Board wrote:

“Voters have a right to know whether their prospective senator can do the job — including handling the give-and-take of a vigorous debate.” https://t.co/DKUsaJHCV5 #pasen https://t.co/XBeHdo1NLx"
