,username,location,text
1581,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Washburn ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdwashburn"
1582,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Burlington ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdburlingtonnd"
1583,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in New Rockford ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdnewrockford"
1584,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Belcourt ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdbelcourt"
1585,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Park River ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdparkrivernd"
1586,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Mapleton ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdmapleton"
1587,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Bowman ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdbowmannd"
1588,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Surrey ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdsurreynd"
1589,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Garrison ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdgarrison"
1590,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Harvey ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdharveynd"
1591,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Hillsboro ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdhillsborond"
1592,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Oakes ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdlangdon"
1593,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Mayville ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdmayville"
1594,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Langdon ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdlangdon"
1595,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Carrington ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdcarrington"
1596,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Lisbon ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdlisbonnd"
1597,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Hazen ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdhazen"
1598,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Rugby ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdrugbynd"
1599,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Stanley ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdstanleynd"
1600,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Casselton ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdcasselton"
1601,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Horace ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdhoracend"
1602,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Lincoln ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdlincolnnd"
1603,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Valley City ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdvalleycitynd"
1604,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Jamestown ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdjamestownnd"
1605,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Dickinson ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbddickinsonnd"
1606,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Williston ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdwillistonnd"
1607,ReeferMadnessND,"North Dakota, USA","Is CBD oil legal in Minot ND? It depends if it is derived from marijuana or hemp. It also depends on the percent of THC. Instead of worrying if it's illegal, just vote to legalize all CBD and THC in North Dakota on November 8th, 2022 #cbdminot"
1608,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Cavalier ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Cavalier ND. #delta8cavaliernd
1609,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Larimore ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Larimore ND. #delta8larimorend
1610,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Washburn ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Washburn ND. #delta8washburn
1611,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Burlington ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Burlington ND. #delta8burlingtonnd
1612,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in New Rockford ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in New Rockford ND. #delta8newrockford
1613,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in West Fargo? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in ND. #delta8westfargo
1614,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Belcourt ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Belcourt ND. #delta8belcourt
1615,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Park River ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Park River ND. #delta8parkriver
1616,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Mapleton ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Mapleton ND. #delta8mapleton
1617,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Bowman ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Bowman ND. #delta8bowmannd
1618,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Surrey ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Surrey ND. #delta8surrey
1619,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Garrison ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Garrison ND. #delta8garrison
1620,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Harvey ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Harvey ND. #delta8harveynd
1621,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Hillsboro ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Hillsboro ND. #delta8hillsborond
1622,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Oakes ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Oakes ND. #delta8oakesnd
1623,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Mayville ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Mayville ND. #delta8mayville
1624,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Langdon ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Langdon ND. #delta8langdon
1625,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Carrington ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Carrington ND. #delta8carringtonnd
1626,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Bottineau ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Bottineau ND. #delta8bottineau
1627,ReeferMadnessND,"North Dakota, USA","Where can you buy weed in Sidney MT? Keep in mind if you visit a marijuana dispensary in Montana and bring it back to North Dakota, you could go to jail. To legalize cannabis in ND, vote yes on Nov 8th. #sidneymtdispensary"
1628,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Lisbon ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Lisbon ND. #delta8lisbonnd
1629,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Hazen ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Hazen ND. #delta8hazen
1630,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Tioga ND? Its illegal. Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in Tioga ND. #delta8tioga
1631,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Rugby ND? Its illegal.  Its also synthetically processed so much is unknown. Stick to the real stuff which is 100% natural. Be sure to vote Nov 8th to legalize marijuana in ND. #delta8rugbynd
1632,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Stanley ND? Its illegal.  Its also synthetically processed so don't use it. Stick to the real stuff which is 100% natural and safe. Be sure to vote Nov 8th to legalize marijuana in ND. #delta8stanleynd
1633,ReeferMadnessND,"North Dakota, USA",Where can you buy Delta 8 or Delta 9 THC in Casselton ND? Its illegal.  Its also synthetically processed so don't use it. Stick to the real stuff which is 100% natural and safe. Be sure to vote Nov 8th to legalize marijuana in ND. #delta8casselton
